subject,number,section,times,locations,rating,workload
S&DS,563,1,TTh 1pm-2:15pm,KRN 301 - Kroon Hall 301,3.809331797235023,2.700147910022828
S&DS,575,1,W 3:30pm-5:20pm + 1,WTS A42 - Watson Center 60 Sachem Street A42 + 1,4.333333333333333,3.5
S&DS,576,1,TTh 1pm-2:15pm,HLH17 113 - 17 Hillhouse Avenue 113,5.0,2.4
S&DS,611,1,T 3:30pm-5:20pm,HLH24 107 - 24 Hillhouse Avenue 107,5.0,2.088888888888889
S&DS,626,1,TBA,TBA,4.0,3.0
S&DS,628,1,F 2:30pm-4:30pm,DL 220 - Dunham Laboratory 220,3.839285714285713,1.833333333333333
S&DS,632,1,TTh 1pm-2:15pm,DL 220 - Dunham Laboratory 220,,
S&DS,661,1,TTh 9am-10:15am,DL 220 - Dunham Laboratory 220,3.245500637530997,2.899838923024407
S&DS,664,1,TTh 11:35am-12:50pm,HLH17 113 - 17 Hillhouse Avenue 113,3.551404151404152,3.485470085470085
S&DS,665,1,MW 11:35am-12:50pm,LC 102 - Linsly-Chittenden Hall 102,,
S&DS,690,1,TBA,TBA,,
S&DS,695,1,TBA,TBA,,
S&DS,700,1,M 4pm-5:30pm,TBA,,
SKRT,120,1,M-F 9:25am-10:15am,LUCE 302 - Luce Hall 302,5.0,
SKRT,140,1,MWF 10:30am-11:20am,LUCE 302 - Luce Hall 302,,
SKRT,150,1,MW 4pm-5:15pm,LUCE 302 - Luce Hall 302,4.666666666666667,
SKRT,520,1,M-F 9:25am-10:15am,LUCE 302 - Luce Hall 302,5.0,
SKRT,540,1,MWF 10:30am-11:20am,LUCE 302 - Luce Hall 302,,
SKRT,550,1,MW 4pm-5:15pm,LUCE 302 - Luce Hall 302,4.666666666666667,
SLAV,351,1,T 3:30pm-5:20pm + 1,HQ C11 - Humanities Quadrangle C11 + 1,,
SLAV,900,1,TBA,TBA,,
SMTC,524,1,TF 9am-10:15am,HQ C01 - Humanities Quadrangle C01,4.0,3.0
SMTC,554,1,Th 9:25am-11:15am,HQ 309 - Humanities Quadrangle 309,,
SNHL,120,1,TBA,TBA,,
SNHL,140,1,TBA,TBA,,
SOCY,081,1,MW 4pm-5:15pm,WLH 009 - William L. Harkness Hall 009,3.8888888888888893,3.0
SOCY,101,1,TTh 4:30pm-5:20pm + 1,WLH 119 - William L. Harkness Hall 119 + 1,3.966315789473684,2.43578947368421
SOCY,101,A,T 3:30pm-4:20pm,TBA,3.966315789473684,2.43578947368421
SOCY,101,B,Th 7pm-7:50pm,TBA,3.966315789473684,2.43578947368421
SOCY,101,C,T 7pm-7:50pm,TBA,3.966315789473684,2.43578947368421
SOCY,101,D,Th 3:30pm-4:20pm,TBA,3.966315789473684,2.43578947368421
SOCY,101,E,T 1:30pm-2:20pm,TBA,3.966315789473684,2.43578947368421
SOCY,102,1,MW 2:30pm-3:45pm,WLH 119 - William L. Harkness Hall 119,4.031678572918982,2.944676013641531
SOCY,102,A,T 2:30pm-3:20pm,TBA,4.031678572918982,2.944676013641531
SOCY,102,B,T 3:30pm-4:20pm,TBA,4.031678572918982,2.944676013641531
SOCY,102,C,Th 2:30pm-3:20pm,TBA,4.031678572918982,2.944676013641531
SOCY,102,D,Th 3:30pm-4:20pm,TBA,4.031678572918982,2.944676013641531
SOCY,147,1,TTh 1pm-2:15pm,CO493 208 - 493 College Street 208,3.791561447811448,2.158775252525252
SOCY,152,1,MW 9am-10:15am,LC 208 - Linsly-Chittenden Hall 208,3.848591359620772,3.297083798554386
SOCY,160,1,TTh 2:30pm-3:45pm,WLH 011 - William L. Harkness Hall 011,3.9530822935234697,2.912736432957021
SOCY,163,1,W 3:30pm-5:20pm + 1,WTS A42 - Watson Center 60 Sachem Street A42 + 1,4.333333333333333,3.5
SOCY,163,A,F 1:30pm-2:20pm,TBA,4.333333333333333,3.5
SOCY,166,1,T 3:30pm-5:20pm,WTS A68 - Watson Center 60 Sachem Street A68,,
SOCY,202,1,TTh 4pm-5:15pm + 1,CO493 106 - 493 College Street 106 + 1,4.027701465201465,3.032407407407407
SOCY,202,A,W 4:30pm-5:20pm,TBA,4.027701465201465,3.032407407407407
SOCY,202,B,W 3:30pm-4:20pm,TBA,4.027701465201465,3.032407407407407
SOCY,209,1,TTh 9am-10:15am,WLH 003 - William L. Harkness Hall 003,4.422360248447205,2.873188405797101
SOCY,221,1,Th 1:30pm-3:20pm,RKZ 08 - Rosenkranz Hall 08,4.358022533022533,3.303690753690754
SOCY,223,1,TTh 1pm-2:15pm,WTS A60 - Watson Center 60 Sachem Street A60,3.901921470342523,2.704633378317588
SOCY,228,1,M 1:30pm-3:20pm,WALL81 101 - 81 Wall Street 101,3.739867424242424,2.6098484848484853
SOCY,307,1,T 1:30pm-3:20pm,WTS B30 - Watson Center 60 Sachem Street B30,4.3505106005106,3.086233211233212
SOCY,318,1,M 3:30pm-5:20pm,WLH 202 - William L. Harkness Hall 202,,
SOCY,320,1,M 9:25am-11:15am + 1,WLH 003 - William L. Harkness Hall 003 + 1,3.538461538461538,3.0
SOCY,322,1,W 3:30pm-5:20pm,WLH 006 - William L. Harkness Hall 006,4.0,3.4
SOCY,331,1,Th 1:30pm-3:20pm,WLH 003 - William L. Harkness Hall 003,4.5,2.4
SOCY,352,1,M 3:30pm-5:20pm,PR210 203 - 210 Prospect Street 203,3.881756805286217,3.215826330532213
SOCY,390,1,TBA,TBA,4.798106060606061,2.881983294483294
SOCY,396,1,W 3:30pm-5:20pm,WLH 210 - William L. Harkness Hall 210,4.51111111111111,3.212121212121212
SOCY,454,1,W 1:30pm-3:20pm,WTS A35 - Watson Center 60 Sachem Street A35,,
SOCY,492,1,W 1:30pm-3:20pm,TBA,4.0,3.5
SOCY,494,1,W 1:30pm-3:20pm,TBA,4.258624708624708,4.050551670551671
SOCY,508,1,W 3:30pm-5:20pm + 1,RKZ 08 - Rosenkranz Hall 08 + 1,4.265476190476191,4.035714285714286
SOCY,517,1,W 1:30pm-3:20pm,WTS A35 - Watson Center 60 Sachem Street A35,,
SOCY,534,1,TTh 4pm-5:15pm + 1,CO493 106 - 493 College Street 106 + 1,4.027701465201465,3.032407407407407
SOCY,537,1,W 3:30pm-5:20pm + 1,WTS A42 - Watson Center 60 Sachem Street A42 + 1,4.333333333333333,3.5
SOCY,560,1,T 11:50am-1:20pm,WTS A38 - Watson Center 60 Sachem Street A38,4.269230769230769,2.5
SOCY,581,1,Th 3:30pm-5:20pm + 1,WTS B31 - Watson Center 60 Sachem Street B31 + 1,4.182696290637468,3.0
SOCY,584,1,M 11:30am-1:20pm,WALL81 201 - 81 Wall Street 201,4.15,3.361111111111111
SOCY,592,1,T 1:30pm-3:20pm,BASSLB L70 - Bass Library L70,,
SOCY,595,1,Th 12pm-1:20pm,PR210 203 - 210 Prospect Street 203,4.454545454545454,2.5
SOCY,605,1,Th 1pm-2:50pm,LEPH 101 - Laboratory of EPH 101,,
SOCY,620,1,M 3:30pm-5:20pm,PR210 203 - 210 Prospect Street 203,3.881756805286217,3.215826330532213
SOCY,628,1,F 11am-1pm,PR210 203 - 210 Prospect Street 203,4.472222222222222,2.5
SOCY,629,1,TBA,TBA,4.798106060606061,2.881983294483294
SOCY,647,1,M 9:25am-11:15am,CO493 102 - 493 College Street 102,,
SPAN,110,1,M-F 9:25am-10:15am,WTS A42 - Watson Center 60 Sachem Street A42,3.9839075927780563,3.378337500584059
SPAN,110,2,M-F 10:30am-11:20am,WALL53 208 - 53 Wall Street 208,3.9839075927780563,3.378337500584059
SPAN,110,3,M-F 10:30am-11:20am,WALL81 101 - 81 Wall Street 101,3.9839075927780563,3.378337500584059
SPAN,110,4,M-F 11:35am-12:25pm,WALL81 101 - 81 Wall Street 101,3.9839075927780563,3.378337500584059
SPAN,120,1,M-F 9:25am-10:15am,LC 213 - Linsly-Chittenden Hall 213,3.7664802541332643,3.618903451473156
SPAN,120,2,M-F 9:25am-10:15am,WLH 013 - William L. Harkness Hall 013,3.7664802541332643,3.618903451473156
SPAN,120,3,M-F 10:30am-11:20am,WLH 013 - William L. Harkness Hall 013,3.7664802541332643,3.618903451473156
SPAN,120,4,M-F 10:30am-11:20am,BASSLB L72 - Bass Library L72,3.7664802541332643,3.618903451473156
SPAN,120,5,M-F 10:30am-11:20am,LC 213 - Linsly-Chittenden Hall 213,3.7664802541332643,3.618903451473156
SPAN,120,6,M-F 10:30am-11:20am,WLH 001 - William L. Harkness Hall 001,3.7664802541332643,3.618903451473156
SPAN,120,7,M-F 11:35am-12:25pm,BASSLB L72 - Bass Library L72,3.7664802541332643,3.618903451473156
SPAN,120,8,M-F 11:35am-12:25pm,LC 212 - Linsly-Chittenden Hall 212,3.7664802541332643,3.618903451473156
SPAN,130,1,M-F 9:25am-10:15am,WLH 006 - William L. Harkness Hall 006,3.713302238921988,3.499690588745211
SPAN,130,2,M-F 9:25am-10:15am,WALL81 101 - 81 Wall Street 101,3.713302238921988,3.499690588745211
SPAN,130,3,M-F 10:30am-11:20am,WLH 203 - William L. Harkness Hall 203,3.713302238921988,3.499690588745211
SPAN,130,4,M-F 10:30am-11:20am,WLH 006 - William L. Harkness Hall 006,3.713302238921988,3.499690588745211
SPAN,130,5,M-F 11:35am-12:25pm,WTS B39 - Watson Center 60 Sachem Street B39,3.713302238921988,3.499690588745211
SPAN,130,6,M-F 9:25am-10:15am,WLH 203 - William L. Harkness Hall 203,3.713302238921988,3.499690588745211
SPAN,130,7,M-F 10:30am-11:20am,WTS B39 - Watson Center 60 Sachem Street B39,3.713302238921988,3.499690588745211
SPAN,130,8,M-F 10:30am-11:20am,CO493 103 - 493 College Street 103,3.713302238921988,3.499690588745211
SPAN,130,9,M-F 11:35am-12:25pm,CO493 103 - 493 College Street 103,3.713302238921988,3.499690588745211
SPAN,140,1,M-F 9:25am-10:15am,WLH 205 - William L. Harkness Hall 205,3.724795255899034,3.522564355857305
SPAN,140,2,M-F 9:25am-10:15am,WLH 120 - William L. Harkness Hall 120,3.724795255899034,3.522564355857305
SPAN,140,3,M-F 10:30am-11:20am,LC 104 - Linsly-Chittenden Hall 104,3.724795255899034,3.522564355857305
SPAN,140,4,M-F 10:30am-11:20am,WLH 205 - William L. Harkness Hall 205,3.724795255899034,3.522564355857305
SPAN,140,5,M-F 10:30am-11:20am,WLH 120 - William L. Harkness Hall 120,3.724795255899034,3.522564355857305
SPAN,140,6,M-F 11:35am-12:25pm,WLH 204 - William L. Harkness Hall 204,3.724795255899034,3.522564355857305
SPAN,140,7,M-F 11:35am-12:25pm,WLH 205 - William L. Harkness Hall 205,3.724795255899034,3.522564355857305
SPAN,140,8,M-F 10:30am-11:20am,LC 205 - Linsly-Chittenden Hall 205,3.724795255899034,3.522564355857305
SPAN,142,1,MWF 10:30am-11:20am + 1,HQ 209 - Humanities Quadrangle 209 + 1,4.789285714285715,3.036343570958956
SPAN,142,2,MWF 11:35am-12:25pm,HQ 209 - Humanities Quadrangle 209,4.789285714285715,3.036343570958956
SPAN,145,1,TBA,TBA,4.318154761904762,4.0170634920634924
SPAN,150,1,MWF 11:35am-12:25pm,WLH 001 - William L. Harkness Hall 001,4.02451211982462,3.785817307692308
SPAN,223,1,MW 1pm-2:15pm,YK212 106 - 212 York Street 106,4.002697104482819,3.382120855335141
SPAN,225,1,MW 11:35am-12:50pm,WLH 120 - William L. Harkness Hall 120,4.242368474159337,2.26356198925359
SPAN,225,2,TTh 11:35am-12:50pm,WLH 120 - William L. Harkness Hall 120,4.242368474159337,2.26356198925359
SPAN,228,1,MW 11:35am-12:50pm,HQ 132 - Humanities Quadrangle 132,,
SPAN,243,1,MWF 10:30am-11:20am + 1,WTS A42 - Watson Center 60 Sachem Street A42 + 1,3.9492001772174192,3.81305751241096
SPAN,244,1,MW 11:35am-12:50pm + 1,YK212 106 - 212 York Street 106 + 1,3.831587301587301,3.1690476190476202
SPAN,262,1,TTh 11:35am-12:50pm,WLH 116 - William L. Harkness Hall 116,3.941964285714285,3.053571428571429
SPAN,394,1,TTh 1pm-2:15pm,WLH 011 - William L. Harkness Hall 011,,
SPAN,479,1,TBA,TBA,,
SPAN,491,1,TBA,TBA,3.9666666666666672,3.833333333333333
SPAN,790,1,Th 9:25am-11:15am,HQ 123 - Humanities Quadrangle 123,4.357142857142857,4.0
SPAN,866,1,W 2:30pm-4:20pm,HQ 123 - Humanities Quadrangle 123,,
SPAN,871,1,W 11:30am-1:20pm,WLH 112 - William L. Harkness Hall 112,,
SPAN,914,1,T 1:30pm-3:20pm,WLH 004 - William L. Harkness Hall 004,,
SPAN,981,1,TBA,TBA,,
SWAH,120,1,M-F 9:25am-10:15am,WTS A72 - Watson Center 60 Sachem Street A72,4.082772782772783,2.45093795093795
SWAH,140,1,M-F 11:35am-12:25pm,WTS B35 - Watson Center 60 Sachem Street B35,3.841269841269841,2.916666666666667
SWAH,160,1,MW 11:35am-12:50pm,WTS B41 - Watson Center 60 Sachem Street B41,,
SWAH,171,1,TTh 11:35am-12:50pm,WTS A68 - Watson Center 60 Sachem Street A68,4.3,2.935185185185185
SWAH,620,1,M-F 9:25am-10:15am,WTS A72 - Watson Center 60 Sachem Street A72,4.082772782772783,2.45093795093795
SWAH,640,1,M-F 11:35am-12:25pm,WTS B35 - Watson Center 60 Sachem Street B35,3.841269841269841,2.916666666666667
SWAH,660,1,MW 11:35am-12:50pm,WTS B41 - Watson Center 60 Sachem Street B41,,
SWAH,671,1,TTh 11:35am-12:50pm,WTS A68 - Watson Center 60 Sachem Street A68,4.3,2.935185185185185
TAML,140,1,MW 10:15am-12:05pm,TBA,,
TBTN,120,1,MW 4:10pm-6pm,TBA,,
TBTN,140,1,MW 2:10pm-4pm,TBA,,
TBTN,160,1,Th 4:10pm-6pm,TBA,,
THST,085,1,TTh 1pm-2:15pm,ELM294 303 - Broadway Rehearsal Lofts 303,,
THST,093,1,M 3:30pm-5:20pm,YK220 201 - 220 York Street 201,3.428571428571428,3.428571428571428
THST,111,1,M 1:30pm-3:20pm + 1,LC 211 - Linsly-Chittenden Hall 211 + 1,,
THST,129,1,TTh 9am-10:15am,LC 204 - Linsly-Chittenden Hall 204,4.225736152736152,3.575501054501054
THST,200,1,MW 1:30pm-3:20pm,PWG 8TH-FL - Payne Whitney Gymnasium 8TH-FL,5.0,2.272727272727273
THST,207,1,M 1:30pm-3:20pm,YK220 002 - 220 York Street 002,4.402777777777778,3.666666666666667
THST,210,1,T 1:30pm-5:20pm,YK220 201 - 220 York Street 201,4.229063991563991,2.306492972839127
THST,210,2,Th 1:30pm-5:20pm,YK220 201 - 220 York Street 201,4.229063991563991,2.306492972839127
THST,211,1,MW 10:30am-12:20pm + 1,YK220 101 - 220 York Street 101 + 1,3.991544566544567,2.430128205128205
THST,215,1,M 3:30pm-5:20pm,ELM294 303 - Broadway Rehearsal Lofts 303,3.75,2.25
THST,217,1,MW 3:30pm-5:20pm + 1,YK220 101 - 220 York Street 101 + 1,,
THST,226,1,F 1:30pm-4:30pm,YK220 101 - 220 York Street 101,4.369364277697611,2.943887285553952
THST,228,1,TTh 11:35am-12:50pm,LC 203 - Linsly-Chittenden Hall 203,4.518333333333333,3.815
THST,233,1,M 1:30pm-3:20pm,WLH 001 - William L. Harkness Hall 001,,
THST,235,1,W 1:30pm-5:20pm,ELM294 303 - Broadway Rehearsal Lofts 303,4.6111111111111125,2.631111111111111
THST,249,1,TBA,TBA,3.8625,3.4375
THST,262,1,MW 11:35am-12:25pm + 1,HQ 227 - Humanities Quadrangle 227 + 1,3.944444444444444,3.111111111111111
THST,262,A,Th 5pm-5:50pm,TBA,3.944444444444444,3.111111111111111
THST,262,B,MW 11:35a-12:25p,TBA,3.944444444444444,3.111111111111111
THST,262,C,F 11:35am-12:25pm,TBA,3.944444444444444,3.111111111111111
THST,300,1,Th 1:30pm-5:20pm,YK220 101 - 220 York Street 101,4.3351851851851855,3.662962962962963
THST,303,1,TTh 1pm-2:15pm,WLH 205 - William L. Harkness Hall 205,,
THST,311,1,M 9:25am-11:15am + 1,YK220 004 - 220 York Street 004 + 1,,
THST,318,1,Th 4pm-6pm + 1,STOECK 107 - Stoeckel Hall (renovated) 107 + 1,4.765213173635633,3.467081529581529
THST,319,1,TTh 10:30am-12:20pm,ELM294 303 - Broadway Rehearsal Lofts 303,4.160606060606061,2.463636363636364
THST,322,1,MW 1:30pm-3:20pm,YK220 101 - 220 York Street 101,4.5964285714285715,3.211507936507936
THST,338,1,W 1:30pm-3:20pm,CO493 103 - 493 College Street 103,4.714285714285714,3.357142857142857
THST,340,1,M 1:30pm-3:20pm,ELM294 303 - Broadway Rehearsal Lofts 303,4.64021164021164,1.992063492063492
THST,352,1,T 1:30pm-3:20pm,WALL81 401 - 81 Wall Street 401,,
THST,367,1,Th 3:30pm-5:20pm,WALL81 101 - 81 Wall Street 101,,
THST,370,1,MW 1pm-2:15pm,HQ C05 - Humanities Quadrangle C05,3.9153439153439162,2.5482804232804233
THST,375,1,W 1:30pm-3:20pm,YK220 202 - 220 York Street 202,,
THST,400,1,MW 1:30pm-3:20pm + 1,CCAM + 1,4.425,3.7125
THST,412,1,F 11:30am-1:20pm,STOECK 107 - Stoeckel Hall (renovated) 107,4.248357198357199,2.35103785103785
THST,435,1,T 10am-12pm,CCAM,,
THST,453,1,T 1:30pm-4:30pm,LC 318 - Linsly-Chittenden Hall 318,3.428571428571428,3.25
THST,458,1,W 10:30am-1:20pm + 1,HQ 113 - Humanities Quadrangle 113 + 1,3.882142857142857,3.700818452380952
THST,461,1,F 9:25am-11:15am,STOECK 313 - Stoeckel Hall (renovated) 313,,
THST,471,1,TBA,TBA,4.6,3.4
THST,491,1,W 9:25am-11:15am + 1,YK220 201 - 220 York Street 201 + 1,3.362222222222222,3.277698412698412
TKSH,120,1,M-F 9:25am-10:15am,BASSLB L71 - Bass Library L71,4.178357555143269,2.541553287981859
TKSH,140,1,M-F 10:30am-11:20am,BASSLB L71 - Bass Library L71,4.045833333333333,2.295833333333333
TKSH,151,1,TTh 11:35am-12:50pm,BASSLB L71 - Bass Library L71,4.4875,2.4666666666666672
TKSH,231,1,TBA,TBA,,
TKSH,501,1,M-F 9:25am-10:15am,BASSLB L71 - Bass Library L71,4.178357555143269,2.541553287981859
TKSH,503,1,M-F 10:30am-11:20am,BASSLB L71 - Bass Library L71,4.045833333333333,2.295833333333333
TKSH,505,1,TTh 11:35am-12:50pm,BASSLB L71 - Bass Library L71,4.4875,2.4666666666666672
TWI,120,1,MTWTh 12:30pm-1:20pm,DOW B-07 - Dow Hall B-07,,
TWI,140,1,MTWTh 9am-9:50am,DOW 420 - Dow Hall 420,,
UKRN,120,1,MWTh 11:40am-12:50pm,TBA,,
UKRN,140,1,MWTh 10:10am-11:25am,DOW 420 - Dow Hall 420,,
UKRN,160,1,MW 2:40pm-3:55pm,TBA,,
URBN,200,1,Th 11:35am-1:25pm + 1,RDH HASTINGS - Rudolph Hall HASTINGS + 1,4.160839160839161,4.414918414918414
URBN,229,1,MW 10:30am-11:20am + 1,HQ L02 - Humanities Quadrangle L02 + 1,3.609748508098892,2.821845001228199
URBN,229,A,W 7pm-7:50pm,TBA,3.609748508098892,2.821845001228199
URBN,229,B,Th 1:30pm-2:20pm,TBA,3.609748508098892,2.821845001228199
URBN,229,C,Th 2:30pm-3:20pm,TBA,3.609748508098892,2.821845001228199
URBN,229,D,Th 4pm-4:50pm,TBA,3.609748508098892,2.821845001228199
URBN,229,E,Th 5pm-5:50pm,TBA,3.609748508098892,2.821845001228199
URBN,229,F,Th 7pm-7:50pm,TBA,3.609748508098892,2.821845001228199
URBN,280,1,TBA,TBA,3.935771782467948,2.477849872811081
URBN,304,1,TTh 11:35am-12:25pm + 1,HQ L01 - Humanities Quadrangle L01 + 1,,
URBN,304,A,T 2:30pm-3:20pm,TBA,,
URBN,304,B,T 3:30pm-4:20pm,TBA,,
URBN,304,C,W 2:30pm-3:20pm,TBA,,
URBN,304,D,W 4pm-4:50pm,TBA,,
URBN,314,1,Th 1:30pm-3:20pm,RDH 706 - Rudolph Hall 706,,
URBN,319,1,Th 9:25am-11:15am + 1,WTS A68 - Watson Center 60 Sachem Street A68 + 1,3.438083663217353,3.42454439499894
URBN,324,1,TBA,TBA,,
URBN,324,2,TBA,TBA,,
URBN,341,1,MW 10:30am-11:20am + 1,LC 102 - Linsly-Chittenden Hall 102 + 1,3.625609154074333,2.327912948827981
URBN,341,A,MW 10:30-11:20a; W 11:30a-12:20p,TBA,3.625609154074333,2.327912948827981
URBN,360,1,M 1:30pm-3:20pm + 1,RDH B07 - Rudolph Hall B07 + 1,4.183333333333334,3.774242424242424
URBN,363,1,T 12pm-3pm,RDH B07 - Rudolph Hall B07,,
URBN,369,1,TTh 2:30pm-3:45pm,WLH 011 - William L. Harkness Hall 011,3.9530822935234697,2.912736432957021
URBN,379,1,W 3:30pm-5:20pm,WLH 210 - William L. Harkness Hall 210,4.51111111111111,3.212121212121212
URBN,382,1,TBA,TBA,,
URBN,414,1,TBA,TBA,2.5,2.5
URBN,417,1,F 9:25am-11:15am,LORIA 258 - Loria Center 258,3.0,3.0
URBN,442,1,T 1:30pm-3:20pm,WLH 002 - William L. Harkness Hall 002,,
URBN,491,1,TBA,TBA,3.7,4.45
USAF,102,1,T 7:40am-8:30am,WLH 112 - William L. Harkness Hall 112,3.785714285714285,1.587301587301587
USAF,201,1,T 8:40am-10am,WH55 453 - 55 Whitney Avenue 453,4.0,1.714285714285714
USAF,302,1,T 7:30am-10:30am,WLH 202 - William L. Harkness Hall 202,4.483333333333333,2.005555555555555
USAF,402,1,T 7:30am-10:30am,WLH 204 - William L. Harkness Hall 204,4.416666666666667,2.25
VAIR,999,1,TBA,TBA,,
VIET,120,1,MWThF 9:25am-10:15am + 1,WLH 115 - William L. Harkness Hall 115 + 1,4.55,3.18
VIET,142,1,MWF 10:30am-11:20am,WLH 115 - William L. Harkness Hall 115,4.333333333333333,2.5
VIET,471,1,TBA,TBA,,
VIET,560,1,TBA,TBA,,
WGSS,032,1,TTh 11:35am-12:50pm,PR135 A83 - 135 Prospect Street A83,4.484738282777497,2.775367996201329
WGSS,105,1,TBA,TBA,,
WGSS,105,A,TBA,TBA,,
WGSS,105,B,TBA,TBA,,
WGSS,105,C,TBA,TBA,,
WGSS,105,D,TBA,TBA,,
WGSS,114,1,T 1:30pm-3:20pm,HQ C03 - Humanities Quadrangle C03,,
WGSS,125,1,TTh 11:35am-12:50pm,WLH 117 - William L. Harkness Hall 117,4.904545454545454,2.025
WGSS,125,A,Th 3:30pm-4:20pm,TBA,4.904545454545454,2.025
WGSS,125,B,W 10:30am-11:20am,TBA,4.904545454545454,2.025
WGSS,125,C,TTh 11:35a-12:50p,TBA,4.904545454545454,2.025
WGSS,145,1,TTh 11:35am-12:50pm,WLH 208 - William L. Harkness Hall 208,,
WGSS,207,1,TTh 10:30am-11:20am + 1,WLH 119 - William L. Harkness Hall 119 + 1,3.894736842105263,2.7222222222222223
WGSS,207,A,T 5pm-5:50pm,TBA,3.894736842105263,2.7222222222222223
WGSS,207,B,W 5pm-5:50pm,TBA,3.894736842105263,2.7222222222222223
WGSS,207,C,TTh 10:30-11:20a,TBA,3.894736842105263,2.7222222222222223
WGSS,207,D,TTh 10:30-11:20a,TBA,3.894736842105263,2.7222222222222223
WGSS,218,1,TTh 11:35am-12:50pm,WLH 007 - William L. Harkness Hall 007,,
WGSS,223,1,TTh 11:35am-12:50pm,LC 208 - Linsly-Chittenden Hall 208,4.763888888888889,2.9953703703703702
WGSS,229,1,TBA,TBA,,
WGSS,238,1,W 3:30pm-5:20pm,WLH 003 - William L. Harkness Hall 003,4.444444444444445,2.5555555555555562
WGSS,245,1,F 1:30pm-3:20pm,RKZ 02 - Rosenkranz Hall 02,4.194444444444445,3.055555555555556
WGSS,270,1,TBA,TBA,4.945238095238095,2.408053500284576
WGSS,291,1,Th 1:30pm-3:20pm,WLH 003 - William L. Harkness Hall 003,4.5,2.4
WGSS,293,1,Th 9:25am-11:15am,LUCE 202 - Luce Hall 202,4.0713048855905996,2.726135768992912
WGSS,305,1,W 3:30pm-5:20pm + 1,WLH 013 - William L. Harkness Hall 013 + 1,4.856275303643725,2.593117408906882
WGSS,306,1,TTh 11:35am-12:50pm,HQ 113 - Humanities Quadrangle 113,4.529523809523809,3.507705627705628
WGSS,310,1,Th 1:30pm-3:20pm,HQ C11 - Humanities Quadrangle C11,,
WGSS,317,1,TTh 1pm-2:15pm,HQ 129 - Humanities Quadrangle 129,4.669444444444444,3.277222222222222
WGSS,319,1,Th 3:30pm-5:20pm + 1,HQ C65 - Humanities Quadrangle C65 + 1,,
WGSS,321,1,M 3:30pm-5:20pm,WLH 202 - William L. Harkness Hall 202,,
WGSS,332,1,TBA,TBA,4.6875,3.3666666666666663
WGSS,339,1,TTh 11:35am-12:50pm,LC 105 - Linsly-Chittenden Hall 105,4.266666666666667,3.5
WGSS,340,1,MW 6pm-7:15pm,WLH 202 - William L. Harkness Hall 202,4.144091202914732,3.5933497874674343
WGSS,347,1,TBA,TBA,4.416666666666666,2.916666666666667
WGSS,347,2,TBA,TBA,4.416666666666666,2.916666666666667
WGSS,354,1,M 3:30pm-5:20pm,HQ 123 - Humanities Quadrangle 123,3.8375,4.145833333333333
WGSS,381,1,Th 9:25am-11:15am + 1,WLH 202 - William L. Harkness Hall 202 + 1,,
WGSS,390,1,TBA,TBA,4.798106060606061,2.881983294483294
WGSS,398,1,W 1:30pm-3:20pm + 1,WLH 205 - William L. Harkness Hall 205 + 1,3.935735930735931,3.190898268398268
WGSS,400,1,Th 1:30pm-3:20pm + 1,WLH 203 - William L. Harkness Hall 203 + 1,4.116883116883117,3.8636363636363633
WGSS,407,1,T 1:30pm-3:20pm,WLH 209 - William L. Harkness Hall 209,4.7887445887445885,3.826839826839827
WGSS,416,1,TTh 9am-10:15am,HQ 225 - Humanities Quadrangle 225,4.433333333333334,3.316666666666666
WGSS,425,1,TBA,TBA,,
WGSS,431,1,W 3:30pm-5:20pm,RKZ 05 - Rosenkranz Hall 05,4.510766310572812,3.804045828857859
WGSS,457,1,Th 3:30pm-5:20pm,HQ 127 - Humanities Quadrangle 127,4.572727272727273,3.119696969696969
WGSS,463,1,TBA,TBA,4.416666666666666,3.479166666666667
WGSS,471,1,TBA,TBA,4.666666666666667,3.0
WGSS,490,1,TBA,TBA,4.036038961038961,2.408008658008658
WGSS,491,1,TBA,TBA,4.358333333333332,4.231666666666667
WGSS,570,1,Th 1pm-2:50pm,LEPH 101 - Laboratory of EPH 101,,
WGSS,592,1,T 1:30pm-3:20pm,BASSLB L70 - Bass Library L70,,
WGSS,629,1,TBA,TBA,4.798106060606061,2.881983294483294
WGSS,651,1,W 3:30pm-5:20pm,SA10 105 - 10 Sachem Street 105,4.510766310572812,3.804045828857859
WGSS,661,1,W 3:30pm-5:20pm,SDQ S212 - Sterling Divinity Quadrangle S212,,
WGSS,666,1,TBA,TBA,4.416666666666666,3.479166666666667
WGSS,670,1,Th 1:30pm-3:20pm + 1,WLH 203 - William L. Harkness Hall 203 + 1,4.116883116883117,3.8636363636363633
WGSS,677,1,TBA,TBA,4.818181818181818,3.272727272727273
WGSS,693,1,F 2pm-4:30pm + 1,HQ 129 - Humanities Quadrangle 129 + 1,,
WGSS,697,1,T 3:30pm-5:20pm,HQ C07 - Humanities Quadrangle C07,4.6,3.8
WGSS,700,1,T 1:30pm-3:20pm,WLH 115 - William L. Harkness Hall 115,,
WGSS,704,1,M 9:25am-11:15am,LC 319 - Linsly-Chittenden Hall 319,,
WGSS,715,1,Th 3:30pm-5:20pm,WLH 204 - William L. Harkness Hall 204,,
WGSS,725,1,M 1:30pm-3:20pm,WLH 202 - William L. Harkness Hall 202,,
