subject,number,section,times,locations,areas,skills,num_students,rating,workload,Hu,Sc,So,L,QR,WR
ARCG,001,1,TTh 11.35-12.50,ESC 100,Hu,WR,6.0,4.08,3.31,True,False,False,False,False,True
ARCG,031,1,TTh 9.00-10.15,WTS A35,"Hu, So",[],8.0,3.73,3.19,True,False,True,False,False,False
ARCG,110,1,TTh 10.30-11.20 + 1,LORIA 351,Hu,[],45.0,4.18,2.48,True,False,False,False,False,False
ARCG,172,1,WF 14.30-15.45 + 1,HLH51 101,So,[],32.0,4.05,2.13,False,False,True,False,False,False
ARCG,215,1,MW 13.00-14.15 + 1,HLH51 101,So,[],9.0,3.99,2.83,False,False,True,False,False,False
ARCG,217,1,MW 16.00-17.15,YK220 100,Hu,[],,,,True,False,False,False,False,False
ARCG,219,1,W 13.30-15.20,YK220 002,Hu,[],,,,True,False,False,False,False,False
ARCG,226,1,1 HTBA,,So,[],64.0,3.42,2.01,False,False,True,False,False,False
ARCG,243,1,TTh 13.00-14.15,LORIA 351,Hu,[],23.0,3.76,2.69,True,False,False,False,False,False
ARCG,252,1,1 HTBA,,Hu,[],39.0,3.9,2.7199999999999998,True,False,False,False,False,False
ARCG,253,1,W 15.30-17.20,HLH51 01,So,[],12.0,,,False,False,True,False,False,False
ARCG,264,1,TTh 14.30-15.45,HLH51 101,So,[],16.0,3.61,2.45,False,False,True,False,False,False
ARCG,362,1,TTh 9.00-10.15,ESC 110,Sc,QR,11.0,4.29,3.73,False,True,False,False,True,False
ARCG,385,1,Th 13.30-15.20,SA10 23,So,[],11.0,3.87,2.87,False,False,True,False,False,False
ARCG,424,1,1 HTBA,,Hu,[],9.0,4.42,2.98,True,False,False,False,False,False
ARCG,464,1,TTh 13.00-14.15,SA10 10,"Sc, So",[],24.0,4.7,2.39,False,True,True,False,False,False
ARCG,471,1,1 HTBA,,,[],2.0,5.0,,False,False,False,False,False,False
ARCG,472,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCG,473,1,Th 16.00-17.50,KRN 321,"Hu, So",[],12.0,3.79,2.25,True,False,True,False,False,False
ARCG,482,1,1 HTBA,,So,[],5.0,3.96,2.87,False,False,True,False,False,False
ARCG,491,1,1 HTBA,,,[],2.0,5.0,4.0,False,False,False,False,False,False
ARCG,492,1,W 9.25-11.15,ESC 100,,[],5.0,2.0,3.0,False,False,False,False,False,False
ARCG,559,1,W 15.30-17.20,HLH51 01,,[],12.0,,,False,False,False,False,False,False
ARCG,579,1,W 11.35-13.25,WTS B51,,[],7.0,4.5,3.0,False,False,False,False,False,False
ARCG,618,1,W 13.30-15.20,YK220 002,,[],,,,False,False,False,False,False,False
ARCG,710,1,T 9.25-11.15,HLH51 01,,[],5.0,5.0,3.5,False,False,False,False,False,False
ARCG,762,1,TTh 9.00-10.15,ESC 110,,[],11.0,4.23,3.64,False,False,False,False,False,False
ARCG,773,1,Th 16.00-17.50,KRN 321,,[],12.0,4.17,2.2,False,False,False,False,False,False
ARCG,785,1,Th 13.30-15.20,SA10 23,,[],11.0,4.42,3.0,False,False,False,False,False,False
ARCG,864,1,TTh 13.00-14.15,SA10 10,,[],24.0,4.64,2.41,False,False,False,False,False,False
ARCH,1012,1,MTh 14.00-18.00,RDH 6-FL,,[],57.0,,,False,False,False,False,False,False
ARCH,1022,1,MTh 14.00-18.00,,,[],57.0,,,False,False,False,False,False,False
ARCH,1111,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1112,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1113,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1114,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1115,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1116,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1117,1,MTh 14.00-18.00,,,[],9.0,,,False,False,False,False,False,False
ARCH,1118,1,MTh 14.00-18.00,,,[],10.0,,,False,False,False,False,False,False
ARCH,1119,1,MTh 14.00-18.00,,,[],11.0,,,False,False,False,False,False,False
ARCH,1199,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ARCH,1199,2,1 HTBA,,,[],,,,False,False,False,False,False,False
ARCH,1199,3,1 HTBA,,,[],,,,False,False,False,False,False,False
ARCH,1213,1,W 11.00-12.50,RDH 322,,[],12.0,,,False,False,False,False,False,False
ARCH,1225,1,F 9.00-11.30,RDH 211,,[],,,,False,False,False,False,False,False
ARCH,1228,1,M 9.00-10.50,RDH 322,,[],10.0,,,False,False,False,False,False,False
ARCH,1240,1,Th 11.00-12.50,RDH 706,,[],11.0,,,False,False,False,False,False,False
ARCH,1241,1,Th 11.00-12.50,RDH 322,,[],12.0,,,False,False,False,False,False,False
ARCH,1299,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,154,1,W 13.30-15.20 + 1,RDH B07,,[],12.0,4.16,4.41,False,False,False,False,False,False
ARCH,162,1,F 9.25-10.15 + 1,RDH HASTINGS + 1,,[],20.0,4.06,2.4,False,False,False,False,False,False
ARCH,200,1,Th 11.35-13.25 + 1,RDH HASTINGS,Hu,[],33.0,4.24,4.62,True,False,False,False,False,False
ARCH,2012,1,MW 9.00-10.50 + 1,LORIA B51 + 1,,[],32.0,,,False,False,False,False,False,False
ARCH,2016,1,T 14.00-18.00,RDH 6-FL,,[],57.0,,,False,False,False,False,False,False
ARCH,2223,1,T 11.00-12.50,RDH 212,,[],,,,False,False,False,False,False,False
ARCH,2226,1,W 14.00-15.50,RDH 706,,[],12.0,,,False,False,False,False,False,False
ARCH,2229,1,W 16.00-17.50,,,[],,,,False,False,False,False,False,False
ARCH,2230,1,T 16.00-17.00 + 1,LORIA B50,,[],23.0,,,False,False,False,False,False,False
ARCH,2238,1,W 14.00-15.50,,,[],,,,False,False,False,False,False,False
ARCH,2241,1,T 11.00-12.50,RDH 322,,[],,,,False,False,False,False,False,False
ARCH,2299,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,2299,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,2299,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,230,1,T 13.30-15.20,RDH 212,So,[],14.0,3.38,3.42,False,False,True,False,False,False
ARCH,251,1,MW 13.30-15.20 + 1,RDH 705,,[],16.0,3.64,4.92,False,False,False,False,False,False
ARCH,280,1,MW 11.35-12.25 + 1,YUAG AUD,Hu,[],203.0,4.01,2.45,True,False,False,False,False,False
ARCH,3012,1,W 14.00-15.30,RDH HASTINGS,,[],97.0,,,False,False,False,False,False,False
ARCH,304,1,T 13.30-15.20,LORIA 258,,[],,,,False,False,False,False,False,False
ARCH,3073,1,T 9.00-10.50 + 1,RDH 706 + 1,,[],,,,False,False,False,False,False,False
ARCH,3092,1,1 HTBA,,,[],5.0,,,False,False,False,False,False,False
ARCH,312,1,TTh 10.30-11.20,RDH HASTINGS,Hu,[],60.0,3.73,2.52,True,False,False,False,False,False
ARCH,314,1,Th 13.30-15.20,RDH 706,Hu,[],,,,True,False,False,False,False,False
ARCH,3211,1,ThF 9.00-10.50,RDH 322,,[],,,,False,False,False,False,False,False
ARCH,3229,1,W 11.00-12.50,RDH 211,,[],,,,False,False,False,False,False,False
ARCH,324,1,M 11.35-13.25,RDH 211,Hu,[],,,,True,False,False,False,False,False
ARCH,3252,1,Th 9.25-11.15,LORIA 259,,[],,,,False,False,False,False,False,False
ARCH,3256,1,F 14.00-15.50,LORIA B50,,[],,,,False,False,False,False,False,False
ARCH,3267,1,T 11.00-12.50,LORIA B50,,[],,,,False,False,False,False,False,False
ARCH,3272,1,T 11.00-12.50,RDH 211,,[],11.0,,,False,False,False,False,False,False
ARCH,3283,1,T 9.00-10.50,RDH 322,,[],8.0,,,False,False,False,False,False,False
ARCH,3292,1,T 16.00-17.50,RDH 322,,[],12.0,,,False,False,False,False,False,False
ARCH,3293,1,T 14.00-15.50,RDH 706,,[],,,,False,False,False,False,False,False
ARCH,3299,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,3299,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,3299,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,330,1,M 11.35-13.25,RDH 212,Hu,[],,,,True,False,False,False,False,False
ARCH,3300,1,F 11.00-12.50,RDH 706,,[],,,,False,False,False,False,False,False
ARCH,3301,1,F 14.00-15.50,LORIA 259,,[],,,,False,False,False,False,False,False
ARCH,341,1,MW 10.30-11.20 + 1,LC 102,Hu,[],44.0,3.67,2.31,True,False,False,False,False,False
ARCH,360,1,Th 10.30-13.20 + 1,RDH 212,Hu,[],11.0,3.88,3.76,True,False,False,False,False,False
ARCH,380,1,T 13.30-15.20,LORIA 358,Hu,WR,,,,True,False,False,False,False,True
ARCH,4216,1,MW 10.30-11.20 + 1,LC 102,,[],12.0,,,False,False,False,False,False,False
ARCH,4220,1,W 11.00-12.50,RDH 706,,[],,,,False,False,False,False,False,False
ARCH,4221,1,T 16.00-19.00,RDH 706,,[],12.0,,,False,False,False,False,False,False
ARCH,4223,1,F 11.00-12.50,RDH 322,,[],12.0,,,False,False,False,False,False,False
ARCH,4233,1,T 14.00-15.50,RDH 322,,[],13.0,,,False,False,False,False,False,False
ARCH,4243,1,W 11.00-12.50,RDH 212,,[],,,,False,False,False,False,False,False
ARCH,4244,1,W 14.00-15.50,RDH 212,,[],,,,False,False,False,False,False,False
ARCH,4299,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ARCH,471,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
ARCH,491,1,1 HTBA,,,[],4.0,3.4,4.4,False,False,False,False,False,False
ARCH,494,1,MW 13.30-15.20 + 1,RDH 705,,[],10.0,3.19,4.5,False,False,False,False,False,False
ARCH,552,1,F 11.00-12.50,,,[],3.0,,,False,False,False,False,False,False
ARCH,554,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ARCH,555,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ARCH,555,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARCH,559,1,Th 9.00-10.50,RDH 603,,[],,,,False,False,False,False,False,False
ARMN,451,1,MWF 9.25-10.15,SML 333,,L,,,,False,False,False,True,False,False
ARMN,681,1,MWF 9.25-10.15,SML 333,,[],,,,False,False,False,False,False,False
ART,007,1,MW 14.30-15.45,GREEN 209,,[],12.0,3.81,3.14,False,False,False,False,False,False
ART,012,1,Th 13.30-16.30,GREEN 210,Hu,[],9.0,3.29,3.29,True,False,False,False,False,False
ART,014,1,W 13.30-16.30,EDG36 023,Hu,[],9.0,4.86,1.8599999999999999,True,False,False,False,False,False
ART,110,1,TTh 13.30-15.20,EDG36 119,Hu,[],14.0,4.1,2.68,True,False,False,False,False,False
ART,111,1,MW 15.30-17.20,GREEN G01,Hu,[],15.0,3.46,2.7,True,False,False,False,False,False
ART,114,1,MW 13.30-15.20,GREEN G01,Hu,[],15.0,4.07,3.08,True,False,False,False,False,False
ART,114,2,TTh 10.30-12.20,GREEN G01,Hu,[],13.0,4.07,3.08,True,False,False,False,False,False
ART,114,3,TTh 13.30-15.20,GREEN G01,Hu,[],16.0,4.07,3.08,True,False,False,False,False,False
ART,114,4,MW 10.30-12.20,GREEN G01,Hu,[],16.0,4.07,3.08,True,False,False,False,False,False
ART,121,1,W 13.30-17.20,EDG36 123,Hu,[],13.0,4.62,3.06,True,False,False,False,False,False
ART,130,1,MW 10.30-12.20,GREEN 207,Hu,[],18.0,4.11,3.1,True,False,False,False,False,False
ART,130,2,MW 13.30-15.20 + 1,GREEN 207,Hu,[],12.0,4.11,3.1,True,False,False,False,False,False
ART,132,1,TTh 10.30-12.20,GREEN 210,Hu,[],17.0,4.24,3.76,True,False,False,False,False,False
ART,132,2,1 HTBA,,Hu,[],15.0,4.24,3.76,True,False,False,False,False,False
ART,136,1,WF 10.30-12.20,GREEN B01,Hu,[],12.0,4.61,4.11,True,False,False,False,False,False
ART,138,1,MW 15.30-17.20,GREEN B01,Hu,[],7.0,4.3,3.5,True,False,False,False,False,False
ART,138,2,TTh 8.25-10.15,GREEN B01,Hu,[],7.0,4.3,3.5,True,False,False,False,False,False
ART,142,1,M 13.30-17.20,EDG36 023,,[],11.0,3.89,3.95,False,False,False,False,False,False
ART,145,1,M 13.30-17.20,CCAM 110,,[],8.0,4.28,3.13,False,False,False,False,False,False
ART,185,1,1 HTBA,,,[],11.0,4.03,4.32,False,False,False,False,False,False
ART,224,1,TTh 15.30-17.20,GREEN G01,,[],15.0,4.13,2.48,False,False,False,False,False,False
ART,235,1,TTh 15.30-17.20,ELM294 303,Hu,[],13.0,4.68,2.79,True,False,False,False,False,False
ART,241,1,1 HTBA,,,[],9.0,3.58,4.55,False,False,False,False,False,False
ART,264,1,F 8.25-12.20,GREEN 210,,[],11.0,4.64,3.8,False,False,False,False,False,False
ART,265,1,M 8.30-12.20,GREEN 210,,[],12.0,4.47,3.85,False,False,False,False,False,False
ART,266,1,W 13.30-15.20,GREEN 107,Hu,[],,,,True,False,False,False,False,False
ART,288,1,WF 13.30-15.30,CCAM 110,,[],,,,False,False,False,False,False,False
ART,301,1,W 19.00-20.50,GREEN B03,Hu,[],15.0,3.79,2.56,True,False,False,False,False,False
ART,323,1,Th 13.30-15.20,BAC 112,,[],,,,False,False,False,False,False,False
ART,331,1,MW 13.30-15.20,GREEN 211,,[],15.0,3.93,3.51,False,False,False,False,False,False
ART,338,1,MW 10.30-12.20,GREEN G41,,[],7.0,4.12,3.54,False,False,False,False,False,False
ART,341,1,T 8.25-12.20,CCAM 102,,[],4.0,4.23,3.59,False,False,False,False,False,False
ART,342,1,T 8.25-12.20,EDG36 023,Hu,[],5.0,3.99,4.05,True,False,False,False,False,False
ART,369,1,T 13.30-17.20,GREEN 210,,[],16.0,4.44,3.66,False,False,False,False,False,False
ART,371,1,Th 13.30-17.20,EDG36 204,Hu,[],19.0,4.23,2.55,True,False,False,False,False,False
ART,379,1,TTh 10.30-12.20,GREEN G32,,[],8.0,4.27,3.65,False,False,False,False,False,False
ART,433,1,T 15.30-17.20 + 1,GREEN 216,Hu,[],13.0,4.61,3.36,True,False,False,False,False,False
ART,443,1,T 13.30-17.20,CCAM 102,,[],3.0,4.63,4.64,False,False,False,False,False,False
ART,457,1,TTh 10.30-12.20,GREEN C014,,[],6.0,4.22,3.17,False,False,False,False,False,False
ART,469,1,W 9.00-13.00,GREEN 210,,[],18.0,4.29,3.61,False,False,False,False,False,False
ART,472,1,1 HTBA,,,[],7.0,4.64,3.63,False,False,False,False,False,False
ART,496,1,T 19.00-20.50,GREEN 210,,[],24.0,3.3,3.86,False,False,False,False,False,False
ART,510,1,W 15.30-18.30,GREEN,,[],,,,False,False,False,False,False,False
ART,515,1,M 13.00-17.00,GREEN C220,,[],,,,False,False,False,False,False,False
ART,518,1,T 10.00-13.00,GREEN C220,,[],,,,False,False,False,False,False,False
ART,545,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ART,550,1,Th 14.00-17.00,GREEN C014,,[],,,,False,False,False,False,False,False
ART,630,1,M 14.00-18.00,EDG36 204,,[],,,,False,False,False,False,False,False
ART,645,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ART,676,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ART,678,1,T 13.30-16.30,EDG36 204,,[],,,,False,False,False,False,False,False
ART,679,1,1 HTBA,,,[],,,,False,False,False,False,False,False
ART,680,1,T 10.00-13.00,EDG36 204,,[],,,,False,False,False,False,False,False
ART,710,1,F 13.30-17.30,GREEN 107,,[],,,,False,False,False,False,False,False
ART,720,1,Th 13.30-18.15,GREEN 109,,[],,,,False,False,False,False,False,False
ART,730,1,W 12.30-15.00,GREEN,,[],,,,False,False,False,False,False,False
ART,739,1,W 16.30-19.00,GREEN 109,,[],,,,False,False,False,False,False,False
ART,742,1,T 13.30-17.30,GREEN 209,,[],,,,False,False,False,False,False,False
ART,743,1,F 13.30-17.30,GREEN 109,,[],,,,False,False,False,False,False,False
ART,745,1,M 13.30-17.30,GREEN 107,,[],,,,False,False,False,False,False,False
ART,751,1,F 10.30-14.30,GREEN G32,,[],,,,False,False,False,False,False,False
ART,762,1,Th 13.30-17.30,GREEN 107,,[],,,,False,False,False,False,False,False
ART,802,1,T 11.00-14.00,GREEN G10,,[],,,,False,False,False,False,False,False
ART,825,1,Th 15.30-18.00,GREEN G10,,[],,,,False,False,False,False,False,False
ART,828,1,W 14.00-16.30,GREEN G10,,[],,,,False,False,False,False,False,False
ART,845,1,T 15.30-18.30,GREEN G10,,[],,,,False,False,False,False,False,False
ART,871,1,F 10.00-13.00,EDG36 204,,[],,,,False,False,False,False,False,False
ART,914,1,Th 10.00-12.30,EDG36 204,,[],,,,False,False,False,False,False,False
ART,951,1,M 10.00-13.00,EDG36 204,,[],,,,False,False,False,False,False,False
ASL,120,1,M-F 10.30-11.20,DOW B-21,,L,11.0,4.79,2.38,False,False,False,True,False,False
ASL,120,2,M-F 11.35-12.25,DOW B-21,,L,11.0,4.79,2.38,False,False,False,True,False,False
ASL,140,1,1 HTBA,,,L,3.0,,,False,False,False,True,False,False
ASTR,120,1,MW 13.00-14.15,HLH17 101,Sc,QR,22.0,3.43,3.11,False,True,False,False,True,False
ASTR,130,1,MW 14.30-15.45,DAVIES AUD,Sc,[],127.0,3.74,2.76,False,True,False,False,False,False
ASTR,170,1,TTh 16.00-17.15,WTS A53,Sc,QR,33.0,3.44,2.55,False,True,False,False,True,False
ASTR,310,1,MW 13.00-14.15,WTS A46,Sc,QR,11.0,3.23,2.93,False,True,False,False,True,False
ASTR,343,1,TTh 11.35-12.50,WTS A46,Sc,QR,12.0,3.92,3.02,False,True,False,False,True,False
ASTR,356,1,TTh 13.00-14.15,WTS A46,Sc,QR,14.0,2.9,3.94,False,True,False,False,True,False
ASTR,375,1,MW 11.35-12.50,WTS B74,Sc,QR,11.0,3.92,2.58,False,True,False,False,True,False
ASTR,380,1,TTh 9.00-10.15,WTS A74,Sc,QR,9.0,,,False,True,False,False,True,False
ASTR,418,1,MW 14.30-15.45,WTS A46,Sc,QR,8.0,,,False,True,False,False,True,False
ASTR,420,1,MW 16.00-17.15,WTS A39,,QR,6.0,,,False,False,False,False,True,False
ASTR,430,1,1 HTBA,,Sc,QR,9.0,5.0,4.5,False,True,False,False,True,False
ASTR,472,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ASTR,491,1,1 HTBA,,,[],4.0,4.21,4.13,False,False,False,False,False,False
ASTR,492,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,510,1,TTh 9.00-10.15,WTS A74,,[],9.0,,,False,False,False,False,False,False
ASTR,518,1,MW 14.30-15.45,WTS A46,,[],8.0,,,False,False,False,False,False,False
ASTR,520,1,MW 16.00-17.15,WTS A39,,[],6.0,,,False,False,False,False,False,False
ASTR,530,1,1 HTBA,,,[],9.0,5.0,4.5,False,False,False,False,False,False
ASTR,556,1,TTh 13.00-14.15,WTS A46,,[],,,,False,False,False,False,False,False
ASTR,570,1,1 HTBA,,,[],1.0,3.5,2.5,False,False,False,False,False,False
ASTR,575,1,MW 11.35-12.50,WTS B74,,[],11.0,3.5,2.0,False,False,False,False,False,False
ASTR,580,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,7,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,8,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,580,9,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ASTR,595,1,MW 9.00-10.15,WTS A60,,[],8.0,4.3,3.23,False,False,False,False,False,False
ASTR,711,1,F 13.45-15.15 + 1,WTS A51,,[],25.0,2.67,2.0,False,False,False,False,False,False
B&BS,501,1,1 HTBA,,,[],36.0,2.5,1.0,False,False,False,False,False,False
B&BS,503,1,1 HTBA,,,[],71.0,2.75,1.57,False,False,False,False,False,False
B&BS,680,1,Th 15.00-16.30,TAC N223,,[],,,,False,False,False,False,False,False
BENG,249,1,MW 13.00-14.15,WLH 116,,QR,28.0,2.67,3.88,False,False,False,False,True,False
BENG,351,1,MW 9.00-10.15,HLH17 115,,QR,22.0,3.3,3.62,False,False,False,False,True,False
BENG,352,1,TTh 11.35-12.50,HLH17 05,,QR,21.0,3.22,3.09,False,False,False,False,True,False
BENG,356L,1,M 13.00-17.00,,Sc,[],2.0,2.63,2.7800000000000002,False,True,False,False,False,False
BENG,356L,2,F 9.00-13.00,,Sc,[],2.0,2.63,2.7800000000000002,False,True,False,False,False,False
BENG,403,1,Th 15.30-17.20,WLH 202,So,[],,,,False,False,True,False,False,False
BENG,404,1,TTh 9.00-10.15,BCT 107,,[],18.0,4.66,4.59,False,False,False,False,False,False
BENG,405,1,MW 13.00-14.15,AKW 100,,[],18.0,4.09,2.4,False,False,False,False,False,False
BENG,406,1,MW 11.35-12.50,HLH17 115,Sc,[],16.0,4.09,2.41,False,True,False,False,False,False
BENG,411,1,TTh 14.30-15.45,ML 104,Sc,[],11.0,3.34,2.11,False,True,False,False,False,False
BENG,435,1,TTh 9.00-10.15,ML 211,Sc,[],31.0,4.08,1.9500000000000002,False,True,False,False,False,False
BENG,449,1,TTh 13.00-14.15,HLH17 115,,QR,15.0,,,False,False,False,False,True,False
BENG,455,1,TTh 13.00-14.15,HLH17 03,,QR,13.0,4.87,2.84,False,False,False,False,True,False
BENG,456,1,W 15.30-17.20,WLH 015,Sc,QR,4.0,,,False,True,False,False,True,False
BENG,458,1,MW 13.00-14.15,HLH17 111,,QR,11.0,4.68,2.8,False,False,False,False,True,False
BENG,465,1,TTh 14.30-15.45,SPL 56,,QR,19.0,3.64,3.27,False,False,False,False,True,False
BENG,467,1,MW 16.00-17.15,ML 104,Sc,QR,12.0,3.83,2.5,False,True,False,False,True,False
BENG,468,1,MW 14.30-15.45,HLH17 115,Sc,[],,,,False,True,False,False,False,False
BENG,472,1,1 HTBA,,,[],1.0,4.02,3.7,False,False,False,False,False,False
BENG,474,1,1 HTBA,,,[],33.0,4.03,3.88,False,False,False,False,False,False
BENG,485,1,W 15.30-17.20,GR109 ROSENFELD,Sc,WR,41.0,3.9,2.43,False,True,False,False,False,True
BIOL,101,1,MW 11.35-12.50,YSB MARSH,Sc,[],216.0,3.31,3.04,False,True,False,False,False,False
BIOL,102,1,MW 11.35-12.50,YSB MARSH,Sc,[],204.0,2.75,3.34,False,True,False,False,False,False
BIOL,103,1,MW 11.35-12.50,OML 202,Sc,[],127.0,2.73,3.4,False,True,False,False,False,False
BIOL,104,1,MW 11.35-12.50,OML 202,Sc,[],178.0,3.42,3.12,False,True,False,False,False,False
BIS,505,1,MW 13.00-14.20 + 1,CO47 106A,,[],70.0,3.23,3.08,False,False,False,False,False,False
BIS,526,1,T 12.00-12.50,CO47 106B,,[],,,,False,False,False,False,False,False
BIS,575,1,Th 10.00-11.50,LEPH 101,,[],36.0,3.38,2.46,False,False,False,False,False,False
BIS,600,1,1 HTBA,,,[],6.0,5.0,3.0,False,False,False,False,False,False
BIS,610,1,1 HTBA,,,[],,,,False,False,False,False,False,False
BIS,628,1,MTW 10.40-12.00,CO47 106A,,[],33.0,2.63,3.62,False,False,False,False,False,False
BIS,630,1,M 13.00-14.50,CO47 106B,,[],34.0,3.88,3.63,False,False,False,False,False,False
BIS,643,1,M 13.00-14.50,LEPH 102,,[],10.0,3.92,3.24,False,False,False,False,False,False
BIS,645,1,Th 13.00-14.50,LEPH 103,,[],11.0,3.66,2.64,False,False,False,False,False,False
BIS,650,1,1 HTBA,,,[],3.0,4.0,3.09,False,False,False,False,False,False
BIS,681,1,W 13.00-14.50 + 1,CO47 106B,,[],25.0,3.68,3.03,False,False,False,False,False,False
BIS,691,1,W 10.00-11.50,LEPH 103,,[],21.0,3.95,3.36,False,False,False,False,False,False
BIS,695,1,1 HTBA,,,[],21.0,3.9699999999999998,2.96,False,False,False,False,False,False
BRST,154,1,1 HTBA,,Hu,WR,,,,True,False,False,False,False,True
BRST,195,1,1 HTBA,,Hu,[],,,,True,False,False,False,False,False
BRST,211,1,1 HTBA,,Hu,WR,,,,True,False,False,False,False,True
BRST,212,1,1 HTBA,,Hu,WR,,,,True,False,False,False,False,True
BURM,120,1,MTWTh 13.25-14.15,,,L,,,,False,False,False,True,False,False
C&MP,560,1,MWF 9.25-10.15,HLH17 03,,[],11.0,4.4,2.27,False,False,False,False,False,False
C&MP,580,1,WF 10.30-11.45,TAC S347,,[],,,,False,False,False,False,False,False
C&MP,600,1,1 HTBA,,,[],8.0,,,False,False,False,False,False,False
C&MP,610,1,1 HTBA,,,[],8.0,5.0,1.88,False,False,False,False,False,False
C&MP,630,1,F 14.30-16.30,SHM B222,,[],9.0,3.2,4.13,False,False,False,False,False,False
C&MP,650,1,Th 11.00-12.15,,,[],16.0,3.75,2.75,False,False,False,False,False,False
C&MP,711,1,1 HTBA,,,[],11.0,3.0,3.0,False,False,False,False,False,False
CAND,999,1,1 HTBA,,,[],,,,False,False,False,False,False,False
